run_id,test_case,seed,dist_index,agent_distribution,red_ratio,centrist_ratio,blue_ratio,post_id,post_belief_value,post_camp,growth_rate,decay_rate
0s11,0,11,0,4-1-1,4,1,1,post_53,-2,red,215.28,261.1712598425197
0s11,0,11,0,4-1-1,4,1,1,post_54,-1,centrist,229.43478260869566,285.10333575054386
0s11,0,11,0,4-1-1,4,1,1,post_55,-1,centrist,223.11111111111111,285.1182572614108
0s11,0,11,0,4-1-1,4,1,1,post_56,-1,centrist,216.75,285.14386673397274
0s11,0,11,0,4-1-1,4,1,1,post_57,0,centrist,229.88888888888889,286.10671641791043
0s11,0,11,0,4-1-1,4,1,1,post_58,1,centrist,232.57894736842104,283.7994350282486
0s11,0,11,0,4-1-1,4,1,1,post_59,2,blue,230.30434782608697,278.16879174256223
0s11,0,11,0,4-1-1,4,1,1,post_60,2,blue,221.6,281.23573825503354
0s11,0,11,0,4-1-1,4,1,1,post_61,2,blue,245.72413793103448,284.3294663573086
0s11,0,11,0,4-1-1,4,1,1,post_62,3,blue,192.33333333333334,220.33232628398792
0s11,0,11,0,4-1-1,4,1,1,post_63,4,blue,203.12,249.1132848043676
0s11,0,11,0,4-1-1,4,1,1,post_64,4,blue,204.9,267.17017208413
0s11,0,11,0,4-1-1,4,1,1,post_65,4,blue,211.95,276.2247557003257
0s12,0,12,0,4-1-1,4,1,1,post_0,-4,red,223.1,277.17928802588995
0s12,0,12,0,4-1-1,4,1,1,post_1,-4,red,223.64705882352942,281.24456048738034
0s12,0,12,0,4-1-1,4,1,1,post_2,-4,red,237.36,288.447900466563
0s12,0,12,0,4-1-1,4,1,1,post_3,-3,red,240.1578947368421,291.11691442346324
0s12,0,12,0,4-1-1,4,1,1,post_4,-3,red,227.83333333333334,292.15860945138513
0s12,0,12,0,4-1-1,4,1,1,post_5,-3,red,231.31578947368422,292.23491552695094
0s12,0,12,0,4-1-1,4,1,1,post_6,-2,red,227.0,281.13130841121495
0s12,0,12,0,4-1-1,4,1,1,post_7,-2,red,235.0,286.16873156342183
0s12,0,12,0,4-1-1,4,1,1,post_8,-2,red,223.16666666666666,287.2238689547582
0s12,0,12,0,4-1-1,4,1,1,post_9,-1,centrist,193.22222222222223,234.13772807533843
